Pose/Time (ns),Pose  1: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,Pose  2: PersScore 0.161 PoseScore 4.181 DockingScore -7.816,Pose  3: PersScore 0.173 PoseScore 5.331 DockingScore -5.486,Pose  4: PersScore 0.170 PoseScore 6.607 DockingScore -5.076
2.387,2.310820273,2.328642328,2.583869655,2.871979496
2.388,2.310879283,2.329759517,2.584663764,2.872373607
2.389,2.310734153,2.330460479,2.584902528,2.872768437
2.39,2.310671475,2.331755121,2.585794098,2.873266208
2.391,2.310716799,2.332252937,2.586511874,2.874208366
2.392,2.310317237,2.332929969,2.587374731,2.876457623
2.393,2.310158263,2.333641248,2.587902625,2.877358323
2.394,2.310029092,2.334381935,2.588436088,2.878467177
2.395,2.310057357,2.335229562,2.589044142,2.880258425
2.396,2.310051993,2.336138758,2.590238874,2.881750425
2.397,2.31013448,2.337503409,2.591280047,2.883726599
2.398,2.310341651,2.338403362,2.592783819,2.885072416
2.399,2.310450701,2.339284572,2.594313194,2.886406069
2.4,2.310441862,2.34024749,2.596005342,2.887500934
2.401,2.31038679,2.340948776,2.59760014,2.888577016
2.402,2.310301862,2.341759094,2.598210658,2.890104851
2.403,2.31030665,2.34235261,2.598707755,2.891020383
2.404,2.310243004,2.343147226,2.599404316,2.893207897
2.405,2.310224805,2.343752975,2.599930133,2.895027882
2.406,2.310329238,2.344612614,2.60007327,2.896159375
2.407,2.310351825,2.345587202,2.600294548,2.898360357
2.408,2.310523445,2.347833848,2.600371145,2.899149709
2.409,2.310528971,2.348488147,2.600914456,2.90039085
2.41,2.310461466,2.349233389,2.601458179,2.902036987
2.411,2.310479738,2.350161607,2.601841948,2.9035992
2.412,2.310505049,2.35122638,2.602009323,2.90521036
2.413,2.310899977,2.35324771,2.60230876,2.906756671
2.414,2.311031616,2.354321064,2.603318029,2.908358374
2.415,2.310970018,2.354862003,2.60356756,2.909619319
2.416,2.311008667,2.357809788,2.604287303,2.910169365
2.417,2.311057742,2.35822376,2.604994096,2.91065542
2.418,2.311071639,2.358683506,2.605328683,2.911746102
2.419,2.310938069,2.362884643,2.606821992,2.912178706
2.42,2.31100571,2.363541644,2.607696548,2.913810358
2.421,2.311073492,2.364550728,2.608283483,2.915179669
2.422,2.311238318,2.365563501,2.609347811,2.915879316
2.423,2.311269676,2.366579874,2.610245874,2.917512462
2.424,2.311344626,2.366961572,2.610649838,2.919547514
2.425,2.311374302,2.367637138,2.610954044,2.92028027
2.426,2.311646702,2.368115377,2.611351328,2.921772272
2.427,2.311655206,2.368839513,2.611449353,2.922556308
2.428,2.311805044,2.36967387,2.612041453,2.924732729
2.429,2.311742106,2.370143039,2.612752643,2.927541448
2.43,2.311775884,2.370776493,2.613960459,2.928566819
2.431,2.311746573,2.371668296,2.615283153,2.930063145
2.432,2.311685968,2.373076049,2.615698169,2.93105598
2.433,2.311413804,2.373815087,2.616426202,2.932543086
2.434,2.311347597,2.374923304,2.616652594,2.934050843
2.435,2.311293117,2.376435307,2.61695198,2.935889209
2.436,2.311216535,2.377094771,2.618114716,2.936566906
2.437,2.311295857,2.377496307,2.618379596,2.937782188
2.438,2.311183049,2.378456952,2.618640599,2.93907716
2.439,2.311021386,2.378910593,2.619918602,2.940718152
2.44,2.310998634,2.379799881,2.621025236,2.942682325
2.441,2.310894089,2.380303255,2.622128201,2.944619843
2.442,2.310499044,2.380876391,2.622779386,2.946213274
2.443,2.310256707,2.381475583,2.623082087,2.948151419
2.444,2.310149579,2.382888862,2.623968574,2.950799005
2.445,2.310008821,2.384042576,2.624581136,2.95252446
2.446,2.309727079,2.384566165,2.624946781,2.952926527
2.447,2.309579923,2.38533491,2.62604066,2.953623024
2.448,2.309808889,2.38619505,2.626503649,2.95484233
2.449,2.310026882,2.387180474,2.626935357,2.956459039
2.45,2.310171663,2.388263948,2.627043792,2.958907549
2.451,2.310404888,2.389193847,2.62717474,2.960929435
2.452,2.310945694,2.390271967,2.627690232,2.961883583
2.453,2.310907375,2.391233946,2.628093381,2.963713909
2.454,2.311044542,2.392740314,2.628322829,2.964840761
2.455,2.311031598,2.393897454,2.62874164,2.966476114
2.456,2.311269783,2.394777149,2.62934655,2.967210386
2.457,2.311283973,2.396002146,2.630058493,2.970442641
2.458,2.311284877,2.397123,2.630318961,2.972420998
2.459,2.311455497,2.398371599,2.63050367,2.973275171
2.46,2.311647295,2.399377858,2.631091454,2.974045473
2.461,2.311652809,2.400106675,2.631596413,2.974410694
2.462,2.311789484,2.400746252,2.631925122,2.975132238
2.463,2.311843499,2.40161929,2.63270986,2.975761753
2.464,2.312114063,2.402947431,2.63320775,2.976606763
2.465,2.31216341,2.40391728,2.633570702,2.977863904
2.466,2.312385296,2.405332237,2.633921856,2.978546613
2.467,2.312556055,2.406958559,2.635689864,2.978923701
2.468,2.312790286,2.408710978,2.636070733,2.979330264
2.469,2.312438722,2.410480436,2.636779925,2.980704234
2.47,2.312324166,2.412122884,2.637194667,2.981411517
2.471,2.312121619,2.413690679,2.638255353,2.983173819
2.472,2.311999772,2.414915188,2.638661836,2.983986827
2.473,2.312093051,2.416335578,2.639234752,2.984468774
2.474,2.312155082,2.417674884,2.639574444,2.98529624
2.475,2.312497056,2.419351415,2.640155529,2.987411209
2.476,2.312306962,2.420859478,2.640442855,2.987764001
2.477,2.312099188,2.421770984,2.640761783,2.989344627
2.478,2.311812721,2.422451759,2.641043214,2.990537351
2.479,2.311472428,2.423147142,2.641520673,2.992518128
2.48,2.311493369,2.424902979,2.641632127,2.992937287
2.481,2.31170901,2.426197136,2.642207408,2.993680383
2.482,2.311568386,2.428016367,2.643157527,2.995834282
2.483,2.311324704,2.429086339,2.643221027,2.996915088
2.484,2.311454134,2.43001943,2.643312655,2.998662714
2.485,2.311557521,2.431374781,2.643671793,3.000444369
2.486,2.311814297,2.431800088,2.643982504,3.001990633
2.487,2.311837393,2.432894125,2.64450839,3.002471489
2.488,2.311700639,2.434521875,2.64494057,3.004452589
2.489,2.311450557,2.436416243,2.64503366,3.006413669
2.49,2.3110473,2.437413817,2.645106736,3.007346658
2.491,2.311002662,2.438552883,2.645453476,3.008679541
2.492,2.310804865,2.439419097,2.645874184,3.009242744
2.493,2.310524433,2.440205907,2.646032958,3.009972874
2.494,2.31043066,2.441607154,2.646162909,3.011619591
2.495,2.310627748,2.442192239,2.646296231,3.012323308
2.496,2.310674445,2.44335126,2.646455914,3.013050371
2.497,2.310955826,2.445163039,2.646566676,3.014282516
2.498,2.310953605,2.446018661,2.646717318,3.015371941
2.499,2.310895735,2.447141787,2.646919004,3.016558761
2.5,2.31078695,2.448180909,2.646997166,3.017928414
2.501,2.310971017,2.449352556,2.647034339,3.020373599
2.502,2.311315834,2.450834316,2.647214687,3.021415961
2.503,2.311489903,2.452050327,2.647274395,3.023298548
2.504,2.311859473,2.45337624,2.647380547,3.024163247
2.505,2.312022838,2.454271,2.647484623,3.025237216
2.506,2.312158023,2.455390873,2.64758726,3.026614532
2.507,2.312172797,2.456900776,2.647575227,3.027587679
2.508,2.312480984,2.458283529,2.647617594,3.029000181
2.509,2.3126123,2.459305015,2.648137102,3.029565138
2.51,2.312761541,2.459865326,2.648503499,3.030952181
2.511,2.313341671,2.460982287,2.648665817,3.031791204
2.512,2.313540625,2.461789311,2.649769453,3.033791145
2.513,2.313732375,2.463782283,2.649826621,3.035221388
2.514,2.313933722,2.46501298,2.650128276,3.037229114
2.515,2.314027549,2.465881991,2.650340127,3.038313034
2.516,2.314167924,2.46801029,2.650527059,3.039790448
2.517,2.314179564,2.468812321,2.650857001,3.040460969
2.518,2.314395625,2.47086239,2.650972157,3.041060391
2.519,2.314244996,2.472141669,2.651428906,3.041893823
2.52,2.314167028,2.473145997,2.651677829,3.043110363
2.521,2.314339917,2.473860025,2.651944428,3.04462201
2.522,2.314536783,2.475951721,2.652230278,3.045757075
2.523,2.314612062,2.476621083,2.652647078,3.04675095
2.524,2.314929609,2.478079315,2.652732371,3.048165216
2.525,2.315097062,2.479226511,2.653044935,3.048946451
2.526,2.315314639,2.480514018,2.653313953,3.049983038
2.527,2.315762137,2.481206738,2.653623616,3.050996724
2.528,2.315705665,2.482445694,2.653897306,3.051847329
2.529,2.315722888,2.483519478,2.65410069,3.052884437
2.53,2.315634095,2.484859029,2.654473376,3.05365422
2.531,2.315877852,2.485563827,2.655009138,3.055190508
2.532,2.315477275,2.486652473,2.65511403,3.055972408
2.533,2.315805148,2.487555874,2.655420018,3.056742298
2.534,2.315821265,2.488735698,2.655726432,3.058650763
2.535,2.315730903,2.49078462,2.656088664,3.060709888
2.536,2.316007842,2.492328741,2.656233637,3.061409229
2.537,2.316179931,2.494108695,2.656524043,3.0634135
2.538,2.316209146,2.495709173,2.656748904,3.064615062
2.539,2.3165814,2.496456998,2.656988114,3.065671728
2.54,2.316713936,2.497457855,2.657146614,3.068006905
2.541,2.316400091,2.498322313,2.657341841,3.069692025
2.542,2.316584579,2.499487752,2.657556092,3.072043383
2.543,2.316576709,2.500507766,2.657767268,3.073175559
2.544,2.316986204,2.501521699,2.658041991,3.074817051
2.545,2.317205941,2.502933451,2.658287977,3.075989957
2.546,2.317551973,2.504484445,2.658425016,3.077940244
2.547,2.317433844,2.506052891,2.658895948,3.078868668
2.548,2.317598646,2.507098153,2.659262391,3.080098715
2.549,2.317639961,2.508349135,2.65929528,3.080922966
2.55,2.317487964,2.509846975,2.659508442,3.081591894
2.551,2.317308538,2.51112179,2.659921625,3.082520395
2.552,2.317257734,2.512966597,2.660482011,3.083454069
2.553,2.317418792,2.513487404,2.660507215,3.084755377
2.554,2.317257514,2.514166807,2.661304486,3.086793763
2.555,2.31747607,2.51479015,2.66171942,3.087468176
2.556,2.317393833,2.517346234,2.662089532,3.088707633
2.557,2.31744475,2.518066693,2.662238656,3.08945048
2.558,2.317340733,2.518920433,2.662386707,3.090317699
2.559,2.317595071,2.519415758,2.662420665,3.090918389
2.56,2.317927702,2.520466158,2.662444721,3.091807294
2.561,2.318144002,2.52127494,2.662581987,3.092532677
2.562,2.318256834,2.522344102,2.662806375,3.09302501
2.563,2.31870788,2.524559599,2.662821297,3.093995267
2.564,2.318831612,2.526425011,2.663101618,3.094716477
2.565,2.318963116,2.52806237,2.66380948,3.095807676
2.566,2.319117147,2.528554667,2.664673638,3.097264951
2.567,2.319617846,2.529276161,2.66558659,3.098517472
2.568,2.319884299,2.530625498,2.665989153,3.099634614
2.569,2.32016261,2.531520328,2.666624846,3.100307917
2.57,2.32036899,2.532443039,2.667173754,3.101622855
2.571,2.320477695,2.533470498,2.667466662,3.10273191
2.572,2.320673591,2.53427843,2.667946382,3.104265603
2.573,2.320754522,2.534864959,2.668066237,3.104978724
2.574,2.320708846,2.53641592,2.668682164,3.105823654
2.575,2.320854253,2.537386949,2.668987529,3.107097891
2.576,2.321228869,2.53853623,2.669341845,3.108131246
2.577,2.321535667,2.540107746,2.669596507,3.110104784
2.578,2.321785915,2.54112532,2.670026566,3.111447659
2.579,2.321790579,2.541879648,2.670724874,3.112879908
2.58,2.321834445,2.542692763,2.671219486,3.114563263
2.581,2.321919594,2.543426215,2.671840014,3.115451441
2.582,2.322399411,2.544104344,2.672508544,3.115782678
2.583,2.322283906,2.544697121,2.672726204,3.116851536
2.584,2.32255794,2.54526757,2.673203904,3.117472734
2.585,2.32235121,2.546381521,2.673672538,3.118038485
2.586,2.322134033,2.547445083,2.674099218,3.118790443
2.587,2.321920253,2.548201885,2.674396282,3.11937389
2.588,2.321876505,2.549122208,2.674681286,3.120122051
2.589,2.322262721,2.549710933,2.674704299,3.120731649
2.59,2.322528488,2.550746679,2.675306146,3.121337736
2.591,2.322497493,2.552176004,2.675488093,3.122033591
2.592,2.322684266,2.552883414,2.675941379,3.122634974
2.593,2.322627712,2.554204365,2.676505287,3.122947646
2.594,2.322634871,2.555650558,2.677378238,3.124036555
2.595,2.322288213,2.55638754,2.67834725,3.124639547
2.596,2.322262707,2.557548669,2.679041097,3.125055219
2.597,2.32198289,2.558357029,2.679555271,3.125881265
2.598,2.32160601,2.55916587,2.680386802,3.12642384
2.599,2.321236341,2.560094721,2.681076755,3.127516568
2.6,2.320928673,2.560855907,2.681589866,3.128203909
2.601,2.3209875,2.561306692,2.682916664,3.128846439
2.602,2.321175787,2.561647103,2.683199824,3.130195578
2.603,2.321076873,2.562387706,2.683405962,3.131309738
2.604,2.321008285,2.56339336,2.684232683,3.131990466
2.605,2.321075991,2.564001353,2.684997226,3.13269829
2.606,2.321197201,2.564552689,2.685914705,3.133776983
2.607,2.321119813,2.565329474,2.686624735,3.135038754
2.608,2.320932597,2.566376857,2.68739419,3.136331684
2.609,2.320965914,2.566942957,2.688416905,3.13676474
2.61,2.321271258,2.567511081,2.689681824,3.137182319
2.611,2.3214329,2.568708861,2.691039312,3.137687739
2.612,2.321488237,2.569645677,2.691758165,3.137859558
2.613,2.321392436,2.570494318,2.692897655,3.138848239
2.614,2.321389684,2.571107691,2.69354331,3.140194912
2.615,2.321500364,2.572601173,2.694728995,3.140816259
2.616,2.321203647,2.574096387,2.695874832,3.141067217
2.617,2.321172279,2.574723994,2.696619531,3.142097631
2.618,2.32112367,2.576773069,2.697580606,3.143203066
2.619,2.321158849,2.578161493,2.698916297,3.144135451
2.62,2.321067674,2.579583034,2.699422328,3.144404182
2.621,2.320994908,2.581424633,2.700253642,3.144660502
2.622,2.321021695,2.582486939,2.700510839,3.145098246
2.623,2.320813371,2.58402967,2.701297665,3.145737482
2.624,2.32097172,2.585646359,2.702619528,3.146222281
2.625,2.321118144,2.587345408,2.703856844,3.1466178
2.626,2.32145935,2.588813858,2.704526696,3.147705003
2.627,2.321426061,2.589724253,2.705164824,3.149324233
2.628,2.321662416,2.591527389,2.70584948,3.149635983
2.629,2.321791096,2.592777449,2.706671598,3.150050755
2.63,2.321928751,2.594163692,2.707735729,3.151405804
2.631,2.3219371,2.595981315,2.709284324,3.152241782
2.632,2.32227717,2.59684419,2.709716911,3.152935468
2.633,2.322328792,2.597484547,2.710490779,3.154364362
2.634,2.322441653,2.598013472,2.711301861,3.155445072
2.635,2.32256916,2.598715137,2.712022844,3.156882066
2.636,2.322771661,2.599854522,2.713319696,3.157863786
2.637,2.32291404,2.601190508,2.713997919,3.158642065
2.638,2.323106815,2.602494792,2.714967865,3.159529849
2.639,2.323558265,2.603310081,2.715879673,3.160463975
2.64,2.323717666,2.604191101,2.716607126,3.160991115
2.641,2.323972385,2.605465064,2.717412493,3.161494118
2.642,2.324205571,2.606515644,2.718199658,3.162500703
2.643,2.324718959,2.607395416,2.718815679,3.16425401
2.644,2.325103955,2.608481593,2.719154348,3.16520259
2.645,2.325197325,2.609378219,2.719723168,3.167249241
2.646,2.325226,2.610222497,2.720312062,3.169146255
2.647,2.325612722,2.611097362,2.721069023,3.169823042
2.648,2.325876791,2.611818169,2.721622003,3.171344878
2.649,2.325856094,2.613096684,2.722394766,3.173122655
2.65,2.326166755,2.614044978,2.722873049,3.173665686
2.651,2.326321061,2.615038227,2.723043513,3.175178421
2.652,2.326397017,2.615934816,2.723685917,3.176402068
2.653,2.326770002,2.617077078,2.723944696,3.177685783
2.654,2.327100316,2.618509895,2.724988114,3.179817111
2.655,2.32699283,2.619224285,2.726078508,3.181393931
2.656,2.327368347,2.620847815,2.727061114,3.182133228
2.657,2.32754914,2.621817688,2.727785604,3.182327127
2.658,2.327564654,2.622785189,2.72828285,3.182560947
2.659,2.32769233,2.624297429,2.729182484,3.183299639
2.66,2.327904099,2.625220674,2.730464843,3.184010212
2.661,2.328016348,2.62569531,2.731235179,3.185476265
2.662,2.328238933,2.626409868,2.731866282,3.187091783
2.663,2.328626102,2.627345816,2.732504632,3.187844212
2.664,2.32864711,2.628407152,2.733012795,3.188903814
2.665,2.329033434,2.629422714,2.733760702,3.190029357
2.666,2.32937076,2.629782536,2.73462041,3.191092125
2.667,2.329562406,2.631176442,2.736274109,3.192803755
2.668,2.329673155,2.632177687,2.736927003,3.194486961
2.669,2.330182425,2.632955304,2.738429475,3.195479983
2.67,2.330727792,2.633641252,2.739178013,3.196395336
2.671,2.331029912,2.634689658,2.739405646,3.198655583
2.672,2.331300108,2.636313123,2.739664926,3.199357589
2.673,2.331741132,2.637495341,2.739919616,3.200056781
2.674,2.331994021,2.639319197,2.740930392,3.200373105
2.675,2.332417862,2.640227364,2.742069222,3.201633871
2.676,2.332709726,2.641143979,2.743549376,3.203123789
2.677,2.332877995,2.642104875,2.744561732,3.203499628
2.678,2.333166146,2.64421321,2.74539649,3.204543255
2.679,2.333322156,2.645534798,2.746399257,3.205135529
2.68,2.333686909,2.646493132,2.746810841,3.205340128
2.681,2.33386838,2.648288606,2.747705562,3.206424544
2.682,2.334373654,2.650739673,2.748070304,3.20776127
2.683,2.334641112,2.65236912,2.749577727,3.210179941
2.684,2.334913321,2.653710148,2.750039958,3.210812078
2.685,2.334950739,2.655291761,2.750364996,3.211547503
2.686,2.335184776,2.657340787,2.750713132,3.213588721
2.687,2.335236497,2.658668299,2.751410532,3.214635942
2.688,2.335331522,2.659492564,2.752325419,3.216320923
2.689,2.335616908,2.660525752,2.752906599,3.216726681
2.69,2.335718248,2.661260499,2.753896841,3.21771598
2.691,2.335837565,2.662873,2.754472493,3.220196628
2.692,2.335855946,2.66441427,2.754878114,3.222038969
2.693,2.335726531,2.665332466,2.755678307,3.223436783
2.694,2.335695896,2.666541299,2.755875661,3.2254739
2.695,2.335667892,2.667258579,2.756497184,3.226030524
2.696,2.335874653,2.667915344,2.757075828,3.227777637
2.697,2.335841051,2.668686622,2.757983629,3.228972664
2.698,2.335994679,2.669428127,2.758269744,3.23004943
2.699,2.336115164,2.670731007,2.758546137,3.231550064
2.7,2.336401609,2.672373504,2.758714211,3.233909136
2.701,2.336371485,2.673608586,2.759167147,3.23533953
2.702,2.336071183,2.674308073,2.759282732,3.237189348
2.703,2.335960676,2.675086678,2.759844122,3.238417397
2.704,2.335883417,2.675704593,2.760309767,3.240195386
2.705,2.335923964,2.676695057,2.760731181,3.241369118
2.706,2.335933324,2.677622894,2.761249161,3.242581968
2.707,2.335894845,2.678765711,2.762286323,3.243573357
2.708,2.335967275,2.67957141,2.762792814,3.245115617
2.709,2.335977525,2.680475741,2.763119659,3.246873878
2.71,2.335839223,2.681000075,2.763897433,3.249350695
2.711,2.33565477,2.681730659,2.764888076,3.250102334
2.712,2.335790872,2.682863696,2.765593491,3.251223544
2.713,2.335814816,2.683102991,2.766423941,3.252006249
2.714,2.335735265,2.683508353,2.766755946,3.253416111
2.715,2.335894955,2.683876165,2.767313215,3.254004669
2.716,2.336263926,2.685062936,2.76843858,3.255016909
2.717,2.33643506,2.685706118,2.76875344,3.255579136
2.718,2.33687067,2.686200335,2.769308367,3.256332718
2.719,2.337097777,2.686656973,2.769813418,3.257568274
2.72,2.337458691,2.68728525,2.770466143,3.258495942
2.721,2.337898339,2.687897956,2.771189254,3.260417141
2.722,2.337969503,2.688140989,2.771606789,3.260801741
2.723,2.338021682,2.688497658,2.772531519,3.261761872
2.724,2.338504147,2.689817226,2.773160826,3.262276391
2.725,2.338927606,2.690668022,2.773617077,3.263155138
2.726,2.339261802,2.691153518,2.773966402,3.263684145
2.727,2.33955811,2.692094352,2.774666764,3.264438547
2.728,2.339804079,2.692483378,2.775197445,3.265656848
2.729,2.339874298,2.69378475,2.775470342,3.266458696
2.73,2.339561849,2.694882614,2.775594937,3.267375752
2.731,2.339934825,2.695407174,2.775834491,3.267817795
2.732,2.340050056,2.695799866,2.776079491,3.268596459
2.733,2.340018852,2.696632882,2.776370455,3.269238593
2.734,2.339705004,2.697261838,2.776603832,3.270293809
2.735,2.339631285,2.698226324,2.777049125,3.271341764
