Pose/Time (ns),Pose 1: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Pose 2: PersScore 0.277 PoseScore 2.633 DockingScore -14.718
2.59,0.920031125,1.507376363
2.591,0.920104445,1.507728702
2.592,0.920171488,1.508174851
2.593,0.920238664,1.508530315
2.594,0.920248464,1.508779409
2.595,0.920273511,1.508992704
2.596,0.920248389,1.509397439
2.597,0.920244007,1.509754861
2.598,0.920315225,1.510064198
2.599,0.920341903,1.510424957
2.6,0.920503594,1.510585695
2.601,0.920588861,1.51086087
2.602,0.92064917,1.511403626
2.603,0.920798667,1.511942744
2.604,0.920782611,1.512095562
2.605,0.920789124,1.512400092
2.606,0.920827233,1.512294296
2.607,0.920807569,1.512443604
2.608,0.920739995,1.512497987
2.609,0.920779698,1.51257877
2.61,0.920828042,1.513085716
2.611,0.920850276,1.513353652
2.612,0.920795093,1.513687351
2.613,0.920811937,1.513998841
2.614,0.920833706,1.513834739
2.615,0.920864239,1.514129636
2.616,0.920928241,1.514127653
2.617,0.920934363,1.514173128
2.618,0.921018282,1.514524836
2.619,0.921069733,1.51468292
2.62,0.921099851,1.514642682
2.621,0.921081831,1.514669977
2.622,0.921104855,1.514738104
2.623,0.92115471,1.514710672
2.624,0.921193873,1.514489629
2.625,0.921185412,1.514601937
2.626,0.921217381,1.514627246
2.627,0.921150093,1.514776328
2.628,0.921163584,1.514758689
2.629,0.921203006,1.514515691
2.63,0.921280838,1.51446228
2.631,0.921338867,1.514651868
2.632,0.92142111,1.514579433
2.633,0.921479641,1.514685542
2.634,0.92155436,1.514738634
2.635,0.921573032,1.514864591
2.636,0.921642071,1.514904482
2.637,0.921679881,1.514843706
2.638,0.921744528,1.514863282
2.639,0.921810878,1.514864353
2.64,0.921882412,1.514883334
2.641,0.921806723,1.514856934
2.642,0.9218633,1.514871904
2.643,0.921872562,1.514756869
2.644,0.921819291,1.514823465
2.645,0.921766801,1.514592273
2.646,0.921772025,1.514653945
2.647,0.921683291,1.514731744
2.648,0.921620812,1.514864992
2.649,0.92156144,1.515004873
2.65,0.921517468,1.515156937
2.651,0.921673302,1.51530019
2.652,0.921700552,1.515370805
2.653,0.921733296,1.515383776
2.654,0.921752689,1.515345618
2.655,0.921835457,1.515239154
2.656,0.922006603,1.515269051
2.657,0.921938519,1.515223086
2.658,0.921948868,1.51528464
2.659,0.921837168,1.514955848
2.66,0.92187683,1.514867739
2.661,0.921786414,1.514853167
2.662,0.921693776,1.514896672
2.663,0.921708775,1.514955997
2.664,0.921821956,1.515023054
2.665,0.921768282,1.515070601
2.666,0.921769544,1.515145007
2.667,0.921787445,1.515241002
2.668,0.921808117,1.515337449
2.669,0.921900003,1.515426843
2.67,0.922039909,1.515568545
2.671,0.922156864,1.51558629
2.672,0.92223091,1.515692025
2.673,0.922290852,1.515739737
2.674,0.922398682,1.515974894
2.675,0.922380689,1.51623041
2.676,0.922473319,1.516211223
2.677,0.92250974,1.516254236
2.678,0.922542826,1.516261478
2.679,0.922639372,1.516222616
2.68,0.922742546,1.516208175
2.681,0.922834817,1.516245339
2.682,0.922828849,1.516364196
2.683,0.922802781,1.516296528
2.684,0.922872423,1.51636095
2.685,0.922958504,1.516423274
2.686,0.922926092,1.516547014
2.687,0.922977352,1.516558297
2.688,0.923091228,1.51628913
2.689,0.923218753,1.516491774
2.69,0.92323889,1.516421927
2.691,0.923238052,1.516457073
2.692,0.923354706,1.5164899
2.693,0.923419377,1.516492807
2.694,0.92349077,1.516545323
2.695,0.923502344,1.517944288
2.696,0.923515021,1.517918101
2.697,0.923578524,1.517712208
2.698,0.923548956,1.517774846
2.699,0.923512885,1.517841118
2.7,0.923593587,1.517742031
2.701,0.923551067,1.517701176
2.702,0.92350832,1.517735536
2.703,0.923540451,1.517799628
2.704,0.923608161,1.517578163
2.705,0.923570086,1.517525739
2.706,0.923591038,1.517576722
2.707,0.923578169,1.517752105
2.708,0.923564504,1.517861924
2.709,0.923597527,1.517860539
2.71,0.923596834,1.517935347
2.711,0.923583303,1.518050974
2.712,0.923536235,1.518151208
2.713,0.923492518,1.518212314
2.714,0.923533056,1.518214841
2.715,0.923585509,1.51822047
2.716,0.923536708,1.518266718
2.717,0.923541792,1.518394477
2.718,0.923588935,1.518345035
2.719,0.923556433,1.518554494
2.72,0.923554739,1.518288811
2.721,0.923538531,1.518138632
2.722,0.923524883,1.518077855
2.723,0.923469146,1.518042053
2.724,0.923473967,1.518122025
2.725,0.923521226,1.518345081
2.726,0.923585707,1.51811072
2.727,0.923607994,1.517910305
2.728,0.923672077,1.517989617
2.729,0.923688099,1.517980324
2.73,0.923669504,1.517844732
2.731,0.923675898,1.517934093
2.732,0.92366275,1.51759191
2.733,0.923709856,1.517528466
2.734,0.923690716,1.517492299
2.735,0.923626235,1.517412597
2.736,0.923650443,1.517397057
2.737,0.923709923,1.517303144
2.738,0.923776328,1.517536046
2.739,0.923779785,1.517392595
2.74,0.923873264,1.51737411
2.741,0.923868265,1.517411733
2.742,0.923857543,1.51762079
2.743,0.923965506,1.517826695
2.744,0.923989036,1.51772401
2.745,0.924150833,1.517843379
2.746,0.924186478,1.51798012
2.747,0.924308307,1.518157528
2.748,0.924322262,1.518331967
2.749,0.924357474,1.518423958
2.75,0.924378772,1.518194818
2.751,0.924494981,1.518363851
2.752,0.924663729,1.518497229
2.753,0.924790973,1.518703793
2.754,0.92487781,1.518774139
2.755,0.924996558,1.518852529
2.756,0.924941838,1.519018571
2.757,0.924896129,1.518827714
2.758,0.924893504,1.519029682
2.759,0.924943666,1.519121741
2.76,0.924934573,1.519214309
2.761,0.92501727,1.519387878
2.762,0.925015245,1.519491713
2.763,0.92507041,1.5196442
2.764,0.925053538,1.519365194
2.765,0.925056188,1.519337189
2.766,0.925194127,1.519173854
2.767,0.925315512,1.519277045
2.768,0.92539578,1.519380467
2.769,0.925429148,1.519560414
2.77,0.925446498,1.519730328
2.771,0.925456948,1.519859343
2.772,0.92548237,1.519879738
2.773,0.925494351,1.519977529
2.774,0.925505562,1.520103983
2.775,0.925545255,1.520268032
2.776,0.925577217,1.520399306
2.777,0.925600092,1.520548561
2.778,0.925563598,1.520626876
2.779,0.925564019,1.520676546
2.78,0.925604216,1.520730275
2.781,0.925636934,1.520916334
2.782,0.925705055,1.521053303
2.783,0.925738051,1.521112446
2.784,0.925751787,1.521283139
2.785,0.925764481,1.521654063
2.786,0.92574573,1.521996977
2.787,0.925802258,1.522202713
2.788,0.925819422,1.522237343
2.789,0.925805464,1.522500147
2.79,0.925835104,1.522606637
2.791,0.92583338,1.52281967
2.792,0.925812778,1.522991711
2.793,0.925886701,1.52308702
2.794,0.92592127,1.523241787
2.795,0.926008045,1.523331972
2.796,0.926073757,1.523624063
2.797,0.926073305,1.523737554
2.798,0.92611377,1.523900108
2.799,0.92611799,1.523874175
2.8,0.926111952,1.523790104
2.801,0.926231336,1.523710726
2.802,0.92627028,1.523782156
2.803,0.92626145,1.523791038
2.804,0.926332936,1.523644012
2.805,0.926290153,1.523556919
2.806,0.926252285,1.523434674
2.807,0.926254504,1.523372481
2.808,0.926316116,1.523269633
2.809,0.926360939,1.523414438
2.81,0.926371693,1.523437712
2.811,0.926427256,1.523249973
2.812,0.926521369,1.523342729
2.813,0.926635132,1.52321881
2.814,0.926785162,1.523350688
2.815,0.926832288,1.523298544
2.816,0.926946072,1.523275941
2.817,0.927127788,1.523463925
2.818,0.927189051,1.523503421
2.819,0.927235777,1.523649127
2.82,0.927325789,1.523703086
2.821,0.927364309,1.523867254
2.822,0.927512528,1.523867521
2.823,0.927633617,1.524069052
2.824,0.927803578,1.524365892
2.825,0.92789219,1.524497147
2.826,0.928042748,1.52465167
2.827,0.92814671,1.524624759
2.828,0.928270708,1.524937193
2.829,0.928319331,1.525197442
2.83,0.928375765,1.525458152
2.831,0.928489453,1.525609858
2.832,0.928599135,1.525455811
2.833,0.928726263,1.525419613
2.834,0.928814821,1.525716526
2.835,0.92893293,1.52585555
2.836,0.929037653,1.525958297
2.837,0.929105576,1.526111867
2.838,0.92923515,1.526073737
2.839,0.929301021,1.526108728
2.84,0.929428397,1.526278942
2.841,0.929499986,1.526213204
2.842,0.929556946,1.526276278
2.843,0.929683716,1.526436228
2.844,0.929771221,1.526618625
2.845,0.929880523,1.526501202
2.846,0.930021774,1.526824969
2.847,0.93014624,1.526874282
2.848,0.930277158,1.526924734
2.849,0.930406141,1.527231144
2.85,0.930515493,1.527421938
2.851,0.930659932,1.527339791
2.852,0.930805649,1.527484202
2.853,0.930934012,1.527646072
2.854,0.931058258,1.527420448
2.855,0.931186022,1.527724126
2.856,0.931338207,1.527807587
2.857,0.931487061,1.528023925
2.858,0.931646799,1.528206656
2.859,0.931828832,1.528415249
2.86,0.93197066,1.528501195
2.861,0.932109741,1.528591927
2.862,0.932249917,1.528586715
2.863,0.932372958,1.528533491
2.864,0.932502251,1.528620024
2.865,0.932648078,1.528755161
2.866,0.932772705,1.529086642
2.867,0.932954165,1.528987157
2.868,0.933159797,1.529050742
2.869,0.933316731,1.529212567
2.87,0.933474587,1.529301275
2.871,0.933622771,1.529361989
2.872,0.933643745,1.529222065
2.873,0.933775603,1.529287189
2.874,0.933915749,1.52943075
2.875,0.933986512,1.529533431
2.876,0.93406804,1.529678919
2.877,0.934201001,1.529744573
2.878,0.934268033,1.530582123
2.879,0.934405945,1.530616007
2.88,0.934465679,1.530719365
2.881,0.934503959,1.530762262
2.882,0.934581937,1.530789988
2.883,0.934646659,1.530878958
2.884,0.934690461,1.531002846
2.885,0.93491326,1.531056841
2.886,0.935101268,1.531123922
2.887,0.935286129,1.531235814
2.888,0.935429905,1.531326418
2.889,0.935694526,1.531420401
2.89,0.935895626,1.531490279
2.891,0.936132357,1.531546586
2.892,0.936305844,1.53163617
2.893,0.93650691,1.531678425
2.894,0.936761542,1.531904609
2.895,0.936816958,1.532108568
2.896,0.936955113,1.532546656
2.897,0.937124745,1.532879623
2.898,0.937289776,1.533179892
2.899,0.937425361,1.533539884
2.9,0.937517678,1.533917479
2.901,0.937666345,1.534277181
2.902,0.93783056,1.534461058
2.903,0.937958269,1.534546572
2.904,0.938157648,1.534771428
2.905,0.938308807,1.534826138
2.906,0.938459306,1.534893508
2.907,0.938653556,1.53496284
2.908,0.938867839,1.534941449
2.909,0.938987159,1.535084812
2.91,0.939232532,1.535083701
2.911,0.939395808,1.535176154
2.912,0.939526364,1.535327378
2.913,0.939638322,1.535342136
2.914,0.939825874,1.535336415
2.915,0.939935518,1.535478401
2.916,0.940058429,1.535389645
2.917,0.94018101,1.53549997
2.918,0.940317717,1.535686606
2.919,0.940414395,1.535725694
2.92,0.940513909,1.535773986
2.921,0.940623379,1.535931194
2.922,0.940737219,1.535969019
2.923,0.940884392,1.536179454
2.924,0.941004885,1.536384703
2.925,0.941098347,1.536497888
2.926,0.941189279,1.536524079
2.927,0.941292851,1.536827782
2.928,0.941396131,1.536945143
2.929,0.941561438,1.537133359
2.93,0.941669257,1.537345611
2.931,0.941768691,1.537208513
2.932,0.941887985,1.537678798
2.933,0.941979068,1.537700989
2.934,0.942108941,1.538011947
2.935,0.942225449,1.538176879
2.936,0.942352611,1.538672566
2.937,0.942471474,1.53905798
2.938,0.942572614,1.539163479
2.939,0.94278363,1.539164354
2.94,0.942983346,1.539341849
2.941,0.94315822,1.539581613
2.942,0.943379547,1.539736489
2.943,0.943602292,1.539992525
2.944,0.943772996,1.540216582
2.945,0.943927833,1.540286157
2.946,0.944073347,1.540379185
2.947,0.944193429,1.540359483
2.948,0.94434644,1.540446967
2.949,0.944438439,1.54061914
2.95,0.944630738,1.540918724
2.951,0.944766831,1.54109101
2.952,0.944852442,1.541248674
2.953,0.945014818,1.541108786
2.954,0.945128505,1.541133746
2.955,0.945244449,1.54131556
2.956,0.94538112,1.541392969
2.957,0.945447228,1.541852789
2.958,0.945520646,1.541997072
2.959,0.945547295,1.542293193
2.96,0.945583468,1.542363025
2.961,0.945741056,1.542439656
2.962,0.945801972,1.542714183
2.963,0.945842558,1.542770838
2.964,0.945962307,1.542742679
2.965,0.94610545,1.542861865
2.966,0.946153925,1.543069737
2.967,0.94618734,1.543313815
2.968,0.946250905,1.543550451
2.969,0.946298494,1.54389003
2.97,0.946326011,1.54401635
2.971,0.946374375,1.544331259
2.972,0.946421169,1.544325421
2.973,0.946489217,1.544138063
2.974,0.946542775,1.544356151
2.975,0.946587897,1.544647016
2.976,0.946635028,1.544463366
2.977,0.946693247,1.544757271
2.978,0.946744699,1.544578856
2.979,0.946812751,1.544818076
2.98,0.946897789,1.54490503
2.981,0.947039939,1.545002633
2.982,0.947108458,1.545062836
2.983,0.947172696,1.545120159
2.984,0.947224748,1.545516384
2.985,0.947278234,1.545663937
2.986,0.947323794,1.545910458
2.987,0.947365181,1.54617313
2.988,0.947425138,1.546261772
2.989,0.947400745,1.546434212
2.99,0.94748419,1.546678149
2.991,0.94756925,1.547139065
2.992,0.947629388,1.547336936
2.993,0.94771525,1.547541266
2.994,0.94780175,1.547788835
2.995,0.947905476,1.548078682
2.996,0.947968555,1.548499975
2.997,0.948082906,1.549022458
2.998,0.948169004,1.549288812
2.999,0.948270626,1.549483333
3,0.948342495,1.549701342
3.001,0.948426969,1.549958164
3.002,0.94857735,1.550204587
3.003,0.948623168,1.550723368
3.004,0.948650376,1.551028049
3.005,0.948696679,1.551289128
3.006,0.948774485,1.551867834
3.007,0.948828828,1.55230064
3.008,0.94889231,1.55279667
3.009,0.948962498,1.553194448
3.01,0.949073289,1.553731326
3.011,0.949184077,1.554120761
3.012,0.949258436,1.554587057
3.013,0.949293537,1.555051006
3.014,0.94940887,1.555288283
3.015,0.949508686,1.555688345
3.016,0.94956661,1.556263701
3.017,0.949637514,1.556632971
3.018,0.949796361,1.556972467
3.019,0.949823488,1.557184824
3.02,0.949931545,1.557854429
3.021,0.950056501,1.558316905
3.022,0.95013798,1.558566627
3.023,0.950313618,1.558809562
3.024,0.950407066,1.559232082
3.025,0.950597347,1.559839046
3.026,0.950716473,1.560625659
3.027,0.950855954,1.561319766
3.028,0.951007571,1.561659975
3.029,0.951027889,1.561924098
3.03,0.95105007,1.562162591
3.031,0.951142663,1.562677245
3.032,0.951227517,1.563239242
3.033,0.951303234,1.563585146
3.034,0.951261001,1.563701438
3.035,0.951260072,1.564240059
3.036,0.951232017,1.564653161
3.037,0.95125883,1.56523163
3.038,0.951401928,1.565099073
3.039,0.951650028,1.565333592
3.04,0.951687256,1.565545045
3.041,0.951751029,1.565603661
3.042,0.951888333,1.56599728
3.043,0.952046758,1.566168537
3.044,0.952150744,1.566190404
3.045,0.952243924,1.566396745
3.046,0.952365258,1.566756677
3.047,0.952470818,1.567302205
3.048,0.952485266,1.567663056
3.049,0.952552474,1.568034591
3.05,0.952626909,1.568188227
3.051,0.95273643,1.56822561
3.052,0.952835751,1.568370676
3.053,0.952922237,1.568942203
3.054,0.952996333,1.569016085
3.055,0.953032903,1.56921384
3.056,0.9531682,1.569648467
3.057,0.953210317,1.569857461
3.058,0.953255131,1.570803048
3.059,0.953374922,1.571019409
3.06,0.953368917,1.571316559
3.061,0.953361154,1.572292103
3.062,0.953358681,1.572679782
3.063,0.953361564,1.572961137
3.064,0.953414072,1.573262444
3.065,0.953491633,1.573781993
3.066,0.953564154,1.574421392
3.067,0.95356148,1.574845273
3.068,0.953636795,1.575166978
3.069,0.953630296,1.57564785
3.07,0.953661866,1.576353721
3.071,0.953644078,1.5769678
3.072,0.953646929,1.577316248
3.073,0.953720704,1.577627198
3.074,0.953831733,1.578105903
3.075,0.95395882,1.578359169
3.076,0.954065273,1.578807746
3.077,0.954243475,1.579089834
3.078,0.954395889,1.57956652
3.079,0.954472267,1.579667727
3.08,0.954551539,1.580230743
3.081,0.954621415,1.580793965
3.082,0.95469736,1.581106402
3.083,0.954790101,1.581352831
3.084,0.95488561,1.581684583
3.085,0.954906046,1.581903114
3.086,0.954935371,1.58216438
3.087,0.954961521,1.582601128
3.088,0.955182635,1.58292731
3.089,0.955295123,1.583217313
3.09,0.955393436,1.583503406
3.091,0.955441735,1.583678412
3.092,0.955499122,1.584098652
3.093,0.955558232,1.584406904
3.094,0.955593182,1.584770285
3.095,0.95564935,1.584924356
3.096,0.955763614,1.585146484
3.097,0.955874873,1.585416805
3.098,0.955869394,1.585678976
3.099,0.955931365,1.585946912
3.1,0.955999226,1.586263144
3.101,0.956075249,1.586631131
3.102,0.956162648,1.586849744
3.103,0.956311185,1.587163976
3.104,0.956464825,1.587463225
3.105,0.956649733,1.587778006
3.106,0.956731681,1.588004253
3.107,0.956858058,1.58826683
3.108,0.956962254,1.588399251
3.109,0.956998391,1.58852644
3.11,0.95709527,1.588754553
3.111,0.957260019,1.588967354
3.112,0.957289892,1.58925002
3.113,0.957363424,1.589588726
3.114,0.957462738,1.589922314
3.115,0.957651291,1.590103416
3.116,0.957873839,1.590393563
3.117,0.95790398,1.59093073
3.118,0.958173108,1.59127782
3.119,0.958304167,1.591445245
3.12,0.958381663,1.591876558
3.121,0.958583673,1.592102353
3.122,0.95884906,1.592399269
3.123,0.959019872,1.592748675
3.124,0.959048684,1.593186018
3.125,0.959186833,1.593447081
3.126,0.959235205,1.593755518
3.127,0.959348914,1.594063093
3.128,0.959518345,1.594466001
3.129,0.95961231,1.594724454
3.13,0.959679852,1.595006475
3.131,0.959815638,1.595286454
3.132,0.959890826,1.59556836
3.133,0.959966879,1.595737934
3.134,0.960081923,1.596050789
3.135,0.960267016,1.596301957
3.136,0.960417696,1.596802156
3.137,0.960512412,1.597020694
3.138,0.960592074,1.597387272
3.139,0.960532459,1.597606508
3.14,0.960543419,1.59779154
3.141,0.960601788,1.597901656
3.142,0.960626197,1.59812053
3.143,0.960688391,1.598271692
3.144,0.960694269,1.598430074
3.145,0.960661504,1.598745673
3.146,0.9607003,1.599049829
3.147,0.960804959,1.59921898
3.148,0.960860136,1.599530447
3.149,0.960987861,1.599867634
3.15,0.961150598,1.600077603
3.151,0.961159286,1.600322102
3.152,0.961240105,1.600484148
3.153,0.961308508,1.600787273
3.154,0.961419725,1.60098961
3.155,0.961414023,1.601385942
3.156,0.961521775,1.601826999
3.157,0.961613403,1.602140992
3.158,0.961758302,1.602385342
3.159,0.961915215,1.602703289
3.16,0.962075641,1.602899554
3.161,0.962147918,1.603167368
3.162,0.962300552,1.603392813
3.163,0.962330028,1.603591235
3.164,0.962397663,1.603818492
3.165,0.962451888,1.604039319
3.166,0.962563259,1.604151882
3.167,0.962818742,1.604301024
3.168,0.96304459,1.604502412
3.169,0.963184745,1.604700536
3.17,0.963280651,1.604873522
3.171,0.963365165,1.605102445
3.172,0.963562932,1.605349385
3.173,0.96362865,1.605577541
3.174,0.963728234,1.60577384
3.175,0.963809408,1.605998456
3.176,0.963893888,1.606313861
3.177,0.964061929,1.60645545
3.178,0.964193238,1.606615718
3.179,0.96428787,1.60675493
3.18,0.964347958,1.60687517
3.181,0.964508535,1.607175025
3.182,0.964758457,1.607342111
3.183,0.964908785,1.607479295
3.184,0.965064022,1.607626359
3.185,0.965151184,1.607786382
3.186,0.965211125,1.607992017
3.187,0.965321389,1.608295504
3.188,0.965416401,1.608690282
3.189,0.965572784,1.608980046
3.19,0.965688928,1.609320554
3.191,0.965844147,1.609461122
3.192,0.966057988,1.60970204
3.193,0.966191158,1.609931871
3.194,0.966281288,1.610287377
3.195,0.966392182,1.610564351
3.196,0.966575488,1.610977289
3.197,0.966798709,1.611504867
3.198,0.966925708,1.611953113
3.199,0.967061348,1.612248943
3.2,0.967213381,1.612624575
3.201,0.967309204,1.613002895
3.202,0.967495323,1.613337942
3.203,0.967645174,1.6135673
3.204,0.967794314,1.613856059
3.205,0.967935198,1.614170369
3.206,0.968214234,1.614599693
3.207,0.968590168,1.614756216
3.208,0.968949759,1.614926856
3.209,0.969139711,1.615097106
3.21,0.969278083,1.615475648
3.211,0.969492887,1.615867585
3.212,0.969758371,1.616064852
3.213,0.970010844,1.616185225
3.214,0.970235962,1.616514217
3.215,0.970363579,1.616724372
3.216,0.970523816,1.616932188
3.217,0.970629765,1.617105275
3.218,0.970948096,1.617388193
3.219,0.971168512,1.617674762
3.22,0.97143259,1.61801293
3.221,0.971702662,1.618149879
3.222,0.971933752,1.618281821
3.223,0.972159043,1.618500775
3.224,0.972475518,1.61867641
3.225,0.97272139,1.619110811
3.226,0.972832022,1.619329385
3.227,0.972993842,1.619645868
3.228,0.973146099,1.619777794
3.229,0.973287239,1.619900487
3.23,0.973452409,1.620138479
3.231,0.97366336,1.620274232
3.232,0.973829247,1.620448746
3.233,0.974023886,1.620909895
3.234,0.974229795,1.62115167
3.235,0.974532853,1.621480304
3.236,0.974777388,1.621976785
