Pose/Time (ns),ZINC000100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,ZINC000003932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,ZINC000077301904 PersScore 0.536 PoseScore 2.553 DockingScore -13.363,ZINC000003830434 PersScore 0.313 PoseScore 1.972 DockingScore -9.597,ZINC000004215255 PersScore 0.445 PoseScore 2.772 DockingScore -13.930,ZINC000095615286 PersScore 0.229 PoseScore 2.699 DockingScore -12.759,ZINC000150374455 PersScore 0.209 PoseScore 3.062 DockingScore -13.887,ZINC000008655696 PersScore 0.042 PoseScore 3.214 DockingScore -14.072
3.029,2.289362644,0.951027889,1.31758124,1.465282568,1.507117375,1.964469003,1.578223169,2.138247471,1.42323793
3.03,2.289379117,0.95105007,1.317493669,1.465315133,1.507464184,1.964712792,1.57869671,2.138855797,1.423388784
3.031,2.289420375,0.951142663,1.31750187,1.465354114,1.507753477,1.965009529,1.57924765,2.139468098,1.423759352
3.032,2.289193768,0.951227517,1.317450169,1.465354468,1.507896986,1.965160608,1.579671214,2.13998014,1.423965452
3.033,2.289186601,0.951303234,1.317471023,1.465364497,1.50825948,1.965328794,1.580057658,2.140590387,1.424238528
3.034,2.289225429,0.951261001,1.317384491,1.465401061,1.508408455,1.965628245,1.580479975,2.141246637,1.424486689
3.035,2.288837264,0.951260072,1.31723046,1.465391021,1.508419953,1.965832516,1.580984847,2.141913412,1.424648556
3.036,2.288567515,0.951232017,1.317173404,1.465416659,1.508657601,1.966103519,1.581705802,2.142411557,1.424818543
3.037,2.287984822,0.95125883,1.317193971,1.465369877,1.508890977,1.966260569,1.58214783,2.142837841,1.424916546
3.038,2.287856135,0.951401928,1.317106632,1.465350228,1.509055195,1.966558885,1.582745913,2.143623766,1.425128748
3.039,2.287619739,0.951650028,1.316942574,1.465461856,1.509182616,1.966748196,1.583242581,2.14406235,1.42531855
3.04,2.287345749,0.951687256,1.316819921,1.465502526,1.509451945,1.966887358,1.583875596,2.144677774,1.42554656
3.041,2.287151524,0.951751029,1.316619655,1.465539592,1.509749654,1.96716686,1.584415542,2.145278294,1.425780845
3.042,2.286518406,0.951888333,1.316525894,1.465546099,1.509961902,1.967385267,1.584886374,2.145966841,1.426045279
3.043,2.286217318,0.952046758,1.3165672,1.465533344,1.51032816,1.967617966,1.585334754,2.146764053,1.426159183
3.044,2.286133432,0.952150744,1.316542567,1.465554361,1.510671755,1.967819698,1.585928555,2.147375799,1.426322618
3.045,2.28586739,0.952243924,1.316464472,1.465575955,1.510884535,1.968016788,1.586544274,2.148201816,1.426450021
3.046,2.285826062,0.952365258,1.316334562,1.46559565,1.511048872,1.968313286,1.587089782,2.149122607,1.426815538
3.047,2.285870219,0.952470818,1.316295595,1.465633442,1.511280242,1.968631064,1.5876335,2.149911472,1.427057847
3.048,2.285773785,0.952485266,1.316229902,1.465591674,1.511668195,1.96886191,1.588280829,2.150640835,1.427310938
3.049,2.285447614,0.952552474,1.316166033,1.465643977,1.511874367,1.969121812,1.588854634,2.151191567,1.427454294
3.05,2.285246258,0.952626909,1.316120651,1.465623274,1.512105508,1.969409313,1.589362976,2.151659721,1.427763225
3.051,2.285248009,0.95273643,1.31614043,1.465597578,1.512449899,1.969627391,1.589958555,2.152542205,1.428134528
3.052,2.285146145,0.952835751,1.316169968,1.465565693,1.512678742,1.969925361,1.590619668,2.153309639,1.428220824
3.053,2.285165588,0.952922237,1.316110528,1.465595045,1.512696691,1.9701247,1.591068226,2.153672467,1.428359652
3.054,2.285133292,0.952996333,1.316138481,1.465603037,1.512982724,1.970272238,1.591647566,2.154552914,1.428565387
3.055,2.285062813,0.953032903,1.316159836,1.46565874,1.513176045,1.970457645,1.592090022,2.155153143,1.428949244
3.056,2.284983081,0.9531682,1.316087201,1.465647136,1.513269828,1.970674986,1.592593632,2.155888455,1.42907423
3.057,2.284769812,0.953210317,1.315953648,1.465643932,1.513396822,1.970801402,1.592993586,2.156591972,1.429458109
3.058,2.284748083,0.953255131,1.315832438,1.465647134,1.513491826,1.970887716,1.593281756,2.157466656,1.429759111
3.059,2.284880958,0.953374922,1.315782728,1.465637319,1.513597045,1.970934804,1.59358357,2.15834344,1.429906561
3.06,2.284596899,0.953368917,1.315711209,1.465602147,1.513757414,1.971090995,1.593793609,2.159164308,1.43037564
3.061,2.284484482,0.953361154,1.315793731,1.465597961,1.513843146,1.971255126,1.594006577,2.15988566,1.43108012
3.062,2.284780781,0.953358681,1.315804117,1.465571105,1.513930664,1.971407907,1.594231044,2.160630387,1.431235298
3.063,2.28484989,0.953361564,1.31592153,1.465550858,1.514171229,1.971574577,1.594682437,2.161402726,1.431405381
3.064,2.284919018,0.953414072,1.31597309,1.465592707,1.514330709,1.971771765,1.595029484,2.162071303,1.432176293
3.065,2.285192692,0.953491633,1.316094255,1.465633191,1.514365095,1.971899693,1.595465917,2.162603131,1.432326553
3.066,2.285115949,0.953564154,1.315995434,1.465649703,1.514535103,1.972096235,1.595803654,2.163221719,1.432548959
3.067,2.284995723,0.95356148,1.316082474,1.465652896,1.51469738,1.972232246,1.59606609,2.163697951,1.432777049
3.068,2.284947221,0.953636795,1.316212841,1.465652439,1.514902477,1.972313335,1.596384401,2.164339171,1.432992143
3.069,2.284983549,0.953630296,1.31627688,1.465742995,1.515023768,1.972365513,1.596740717,2.164980315,1.433335347
3.07,2.284688534,0.953661866,1.316322772,1.465754854,1.515136046,1.972475551,1.597066242,2.165456646,1.433666536
3.071,2.284665174,0.953644078,1.316343101,1.465717734,1.515381411,1.972641484,1.597424657,2.166215079,1.433888097
3.072,2.28476223,0.953646929,1.316310981,1.465690493,1.515605412,1.972777527,1.597994667,2.167045393,1.434060352
3.073,2.284849294,0.953720704,1.316369724,1.465622284,1.515794237,1.972986622,1.598655895,2.167649501,1.434135019
3.074,2.284640145,0.953831733,1.316370489,1.465608374,1.515836358,1.973168282,1.599274015,2.16827411,1.434546537
3.075,2.284721041,0.95395882,1.316400106,1.465677738,1.51603369,1.973331095,1.599744672,2.168695223,1.434870508
3.076,2.284345705,0.954065273,1.316385358,1.465642268,1.516191465,1.973487997,1.600476412,2.169315685,1.435078681
3.077,2.284018692,0.954243475,1.316437894,1.465631851,1.51637789,1.973714481,1.601151117,2.16996183,1.435317907
3.078,2.283875692,0.954395889,1.316391808,1.465659794,1.516748737,1.974145437,1.601602269,2.170678264,1.435747264
3.079,2.283839552,0.954472267,1.316436153,1.465644935,1.517218304,1.974324544,1.601944193,2.171226114,1.43610454
3.08,2.28378888,0.954551539,1.316474178,1.465644804,1.517614915,1.974589412,1.602290469,2.171811735,1.436344487
3.081,2.283683944,0.954621415,1.316528332,1.465637569,1.517998583,1.974880638,1.602608313,2.172315697,1.436489694
3.082,2.283585369,0.95469736,1.316424072,1.465624673,1.518255,1.975120197,1.60305199,2.172932676,1.436785574
3.083,2.283412137,0.954790101,1.316368827,1.465644546,1.518422731,1.975361815,1.603425013,2.173465704,1.436918276
3.084,2.283335863,0.95488561,1.316137494,1.465661396,1.518563717,1.975686467,1.603734065,2.173829954,1.437386409
3.085,2.28314816,0.954906046,1.315969127,1.465554333,1.518812041,1.975851177,1.604206094,2.174245562,1.437589702
3.086,2.283077161,0.954935371,1.315812877,1.465536088,1.519018771,1.97621996,1.604719232,2.174914667,1.437719109
3.087,2.282737577,0.954961521,1.315610926,1.465545093,1.519360705,1.976562678,1.605236463,2.175391903,1.437921103
3.088,2.282833247,0.955182635,1.315552327,1.465539293,1.519621431,1.976929517,1.605539031,2.1762706,1.438051517
3.089,2.282751746,0.955295123,1.315338534,1.465515202,1.519829451,1.977283949,1.605870507,2.176710681,1.43845699
3.09,2.282617617,0.955393436,1.315271516,1.465520965,1.520058949,1.977629162,1.606164818,2.177062577,1.438585769
3.091,2.282632456,0.955441735,1.315218363,1.465641301,1.520281913,1.977892434,1.606634554,2.177527748,1.438878223
3.092,2.282650988,0.955499122,1.31516554,1.465597795,1.520493168,1.978232176,1.606938694,2.178087406,1.439098006
3.093,2.282352787,0.955558232,1.315181736,1.465590006,1.520836465,1.978364073,1.607263925,2.178521631,1.439295324
3.094,2.282263264,0.955593182,1.315111682,1.465593942,1.521000222,1.978498505,1.607670573,2.17911142,1.439552669
3.095,2.282036583,0.95564935,1.314915376,1.465670806,1.521179932,1.978712606,1.607924983,2.179713352,1.43982724
3.096,2.281874908,0.955763614,1.314669046,1.46563652,1.521484902,1.979075898,1.608180816,2.180176866,1.439948496
3.097,2.281769083,0.955874873,1.314422315,1.465577605,1.521612237,1.979552048,1.608550023,2.18072956,1.440317176
3.098,2.281677778,0.955869394,1.314239817,1.465581102,1.52180786,1.979960055,1.608772569,2.181085943,1.44048027
3.099,2.282088493,0.955931365,1.314016328,1.465501375,1.521930214,1.980260067,1.609099388,2.181456091,1.440791581
3.1,2.282172101,0.955999226,1.313678282,1.465419242,1.522141637,1.980534559,1.609465062,2.181748275,1.441332085
3.101,2.28239612,0.956075249,1.313609964,1.4653932,1.522444901,1.980683536,1.609873852,2.182208365,1.44151384
3.102,2.282224781,0.956162648,1.313602087,1.465453442,1.522836937,1.980827783,1.610192421,2.182753624,1.4416409
3.103,2.282688193,0.956311185,1.313609085,1.465552341,1.523091483,1.981113456,1.610456173,2.183235082,1.441817982
3.104,2.282769413,0.956464825,1.313520827,1.465669342,1.523388578,1.981483797,1.61078301,2.183901897,1.441991848
3.105,2.283016938,0.956649733,1.313605122,1.465748059,1.52366913,1.981790392,1.611054289,2.184352898,1.442148759
3.106,2.282964777,0.956731681,1.313589177,1.465750172,1.523999458,1.981963396,1.61146416,2.184500731,1.442452615
3.107,2.283133818,0.956858058,1.313677233,1.465766202,1.524273508,1.982377508,1.611723072,2.184805573,1.44284907
3.108,2.283191847,0.956962254,1.313728701,1.465833823,1.524366703,1.982863786,1.612020874,2.185157099,1.443099134
3.109,2.283195348,0.956998391,1.313787605,1.465828076,1.524543521,1.983167204,1.61233943,2.185536549,1.44342391
3.11,2.283176312,0.95709527,1.313803003,1.465829831,1.524629722,1.983420598,1.61267438,2.185840085,1.443612
3.111,2.283122375,0.957260019,1.313793526,1.465853187,1.52485655,1.98382501,1.61301128,2.186180224,1.443769302
3.112,2.28332065,0.957289892,1.313762272,1.465868306,1.525087566,1.984216494,1.61351863,2.186943972,1.444245411
3.113,2.283254607,0.957363424,1.313772702,1.465820641,1.52517333,1.984550064,1.613920608,2.187189174,1.444391614
3.114,2.283264539,0.957462738,1.313767994,1.465828991,1.525321152,1.984817883,1.614346731,2.187471601,1.444546943
3.115,2.283240127,0.957651291,1.313784872,1.465846616,1.525505417,1.985332531,1.614698666,2.187975643,1.444916765
3.116,2.283442957,0.957873839,1.313884749,1.465876029,1.525803958,1.985572329,1.614910077,2.188300304,1.445223427
3.117,2.283762646,0.95790398,1.313908511,1.465927613,1.526184902,1.985828028,1.615518532,2.188558827,1.44546907
3.118,2.283942073,0.958173108,1.31409276,1.465979881,1.526199823,1.986137781,1.615752325,2.188898677,1.44585182
3.119,2.283824333,0.958304167,1.314257987,1.46603409,1.526305602,1.986441273,1.615955564,2.189287596,1.446119317
3.12,2.283751695,0.958381663,1.314352851,1.466201041,1.526388525,1.986777268,1.616297762,2.189553128,1.446320798
3.121,2.283855563,0.958583673,1.314501383,1.466213744,1.526550757,1.986844584,1.616527687,2.189792013,1.446541577
3.122,2.283872232,0.95884906,1.314573712,1.466261473,1.52680772,1.987101767,1.616990148,2.190174647,1.446714735
3.123,2.283800598,0.959019872,1.314772323,1.466348374,1.527134115,1.987311048,1.617399311,2.190532118,1.447008394
3.124,2.28365963,0.959048684,1.314865453,1.46634028,1.527269525,1.987507598,1.617732304,2.19068204,1.447317001
3.125,2.28363307,0.959186833,1.314997808,1.466324797,1.527380123,1.987632926,1.618272471,2.190979468,1.447551886
3.126,2.283650581,0.959235205,1.31505722,1.466272883,1.527451322,1.987813215,1.618816995,2.191209374,1.447689898
3.127,2.284022997,0.959348914,1.314921987,1.466147255,1.527671783,1.987931022,1.619173256,2.191488817,1.447901896
3.128,2.284066651,0.959518345,1.314984281,1.466197097,1.527766495,1.988043831,1.619551538,2.191826235,1.448276093
3.129,2.284100235,0.95961231,1.315135508,1.466286132,1.527902624,1.98834684,1.619984742,2.192060701,1.448558253
3.13,2.284163853,0.959679852,1.315130424,1.466352151,1.527955954,1.988538361,1.620400203,2.192285039,1.448826465
3.131,2.284415474,0.959815638,1.315392658,1.466450453,1.528001071,1.988721873,1.620751681,2.192557457,1.449013394
3.132,2.284317905,0.959890826,1.315521058,1.466532839,1.528000758,1.988917644,1.621103839,2.192747866,1.449130156
3.133,2.284799561,0.959966879,1.315532555,1.466547215,1.528097534,1.989065887,1.621507426,2.193133165,1.4494244
3.134,2.284980771,0.960081923,1.315656199,1.466603414,1.52818975,1.989222204,1.621942583,2.193462872,1.449624338
3.135,2.285241684,0.960267016,1.315691752,1.466586997,1.528378049,1.989457731,1.622372808,2.193722995,1.44998148
3.136,2.285647004,0.960417696,1.315679681,1.46655643,1.528584619,1.989723041,1.622776302,2.193961889,1.450474989
3.137,2.285820946,0.960512412,1.315640965,1.466484722,1.528938846,1.989968722,1.623234689,2.19420522,1.450669347
3.138,2.28608824,0.960592074,1.31557074,1.466373412,1.5290963,1.990157905,1.623701666,2.194466009,1.450847654
3.139,2.28653228,0.960532459,1.315517645,1.466283613,1.529510214,1.990416759,1.624135404,2.194573911,1.450964664
3.14,2.28681503,0.960543419,1.315495706,1.46628435,1.529770841,1.990534521,1.624591354,2.194670639,1.45129441
3.141,2.287249474,0.960601788,1.315530941,1.466257601,1.530156448,1.99067828,1.625039246,2.194830353,1.451476136
3.142,2.287428766,0.960626197,1.315544387,1.46612843,1.530593894,1.990729892,1.625419096,2.195009646,1.451659903
3.143,2.28754943,0.960688391,1.315486987,1.466026358,1.530984568,1.990922589,1.625828824,2.195161589,1.45210565
3.144,2.288037196,0.960694269,1.315421616,1.465908135,1.531238765,1.991127078,1.626217421,2.195347724,1.452257336
3.145,2.288065472,0.960661504,1.315426247,1.465768286,1.53127584,1.991299083,1.626757289,2.195531952,1.452747283
3.146,2.288360282,0.9607003,1.315414233,1.46574842,1.531597597,1.991436951,1.627301748,2.195700337,1.453157826
3.147,2.288547398,0.960804959,1.315528217,1.465649685,1.531870525,1.991562096,1.627716196,2.195900166,1.453610253
3.148,2.288848207,0.960860136,1.315623488,1.465649088,1.53206571,1.991649377,1.628180983,2.196110567,1.453947527
3.149,2.289246492,0.960987861,1.315660733,1.465655035,1.532382177,1.991794852,1.628561677,2.196401474,1.454176881
3.15,2.289721194,0.961150598,1.315816802,1.465660233,1.532596192,1.991894507,1.628992846,2.196779971,1.454308206
3.151,2.289765981,0.961159286,1.315985183,1.465672281,1.53291487,1.992178349,1.629400278,2.197143854,1.454711206
3.152,2.28985693,0.961240105,1.316110359,1.465682675,1.533276015,1.992296367,1.629883255,2.197426364,1.454866478
3.153,2.290173822,0.961308508,1.316181688,1.465717193,1.533574524,1.992512229,1.630363374,2.197892702,1.455406403
3.154,2.290312642,0.961419725,1.316202591,1.465735544,1.533841562,1.992854876,1.630784146,2.198290519,1.455994047
3.155,2.290429555,0.961414023,1.316295991,1.465754936,1.534136018,1.993173431,1.631280923,2.198517158,1.456178648
3.156,2.290536834,0.961521775,1.316375926,1.465787013,1.53462764,1.99343285,1.631696592,2.199062669,1.456339747
3.157,2.290773614,0.961613403,1.316463145,1.465821831,1.534938995,1.993808242,1.632132384,2.199501949,1.456454399
3.158,2.291072022,0.961758302,1.316594274,1.465825305,1.535246758,1.994141766,1.632506832,2.199823315,1.456649358
3.159,2.291407115,0.961915215,1.31668152,1.46588744,1.535518538,1.99435567,1.633013726,2.200019206,1.456868571
3.16,2.291579742,0.962075641,1.316773087,1.465947819,1.535801769,1.994727346,1.633397757,2.200254198,1.4572327
3.161,2.291838372,0.962147918,1.316811505,1.466004986,1.536130391,1.994842371,1.63382878,2.2005267,1.457792019
3.162,2.292308941,0.962300552,1.316773869,1.466026507,1.536625115,1.995090811,1.63421866,2.2007231,1.458240999
3.163,2.29270622,0.962330028,1.316778896,1.465956794,1.536845239,1.995339855,1.634736594,2.200940551,1.458691938
3.164,2.293085192,0.962397663,1.316854597,1.46600127,1.537114255,1.995502402,1.635061283,2.201074642,1.459055985
3.165,2.293438491,0.962451888,1.316851729,1.466056472,1.537474554,1.995846727,1.635475302,2.201345213,1.459340835
3.166,2.293680679,0.962563259,1.316862671,1.465991611,1.53774816,1.996284079,1.635775351,2.201616717,1.459450764
3.167,2.293765968,0.962818742,1.316934803,1.46586899,1.538062362,1.99664678,1.636237189,2.201874827,1.459925333
3.168,2.29380609,0.96304459,1.316819478,1.465708567,1.538340356,1.996941735,1.636646019,2.202044704,1.46003121
3.169,2.293866307,0.963184745,1.316976181,1.465558942,1.538742374,1.997224065,1.636980493,2.202308705,1.460232746
3.17,2.294015565,0.963280651,1.317024325,1.46541068,1.53924692,1.997497524,1.637292073,2.202522508,1.460464422
3.171,2.294061007,0.963365165,1.3169447,1.465347583,1.539427834,1.997873776,1.637485521,2.202793531,1.46100039
3.172,2.2940739,0.963562932,1.317095279,1.465397652,1.53973412,1.99824596,1.637672429,2.203251354,1.46115944
3.173,2.294127121,0.96362865,1.317019617,1.465499265,1.539762242,1.998564361,1.637964937,2.203467564,1.461305445
3.174,2.294652227,0.963728234,1.317164479,1.465508681,1.539773763,1.999038071,1.638315102,2.203707631,1.461761983
3.175,2.295021154,0.963809408,1.317122326,1.465609339,1.539866031,1.999740661,1.638534354,2.204020857,1.462152981
3.176,2.295304944,0.963893888,1.317170894,1.46568307,1.539928496,2.000301901,1.638884006,2.204270429,1.462722075
3.177,2.295403187,0.964061929,1.317206315,1.465783407,1.540016913,2.000933885,1.63909325,2.20444669,1.46292644
3.178,2.295654168,0.964193238,1.31723954,1.465822946,1.540017214,2.001669948,1.639339092,2.20468039,1.463497554
3.179,2.296080567,0.96428787,1.317391635,1.46586441,1.540040874,2.002252543,1.639500521,2.204889407,1.464167643
3.18,2.296398534,0.964347958,1.317342243,1.465940704,1.540133714,2.002642213,1.639852089,2.205102846,1.464607682
3.181,2.296718514,0.964508535,1.317380279,1.466001894,1.540185141,2.00312383,1.640330301,2.205291088,1.464872916
3.182,2.297019447,0.964758457,1.317445642,1.466016339,1.540254315,2.00372343,1.640677912,2.205516255,1.465230645
3.183,2.29756651,0.964908785,1.317475546,1.466071044,1.540404898,2.004203356,1.641022188,2.205680726,1.465534803
3.184,2.298114725,0.965064022,1.317496007,1.466160243,1.540607845,2.005019793,1.641456828,2.205941876,1.465906637
3.185,2.298658286,0.965151184,1.317420886,1.466239118,1.540873232,2.005680425,1.641913345,2.206203064,1.466133235
3.186,2.299314061,0.965211125,1.31759174,1.466316838,1.541237572,2.006293013,1.642421272,2.20650478,1.466562724
3.187,2.29955094,0.965321389,1.317741568,1.466393568,1.541543844,2.006900077,1.643012003,2.206814912,1.466662643
3.188,2.299910584,0.965416401,1.317807823,1.46645618,1.541971481,2.007339258,1.643478351,2.206961129,1.467170312
3.189,2.300684111,0.965572784,1.318011431,1.46655129,1.542331585,2.007812674,1.643816065,2.207131682,1.467343335
3.19,2.30077177,0.965688928,1.318099253,1.466605475,1.542574534,2.008373556,1.64420216,2.207322152,1.467907353
3.191,2.300768379,0.965844147,1.318134293,1.466670691,1.543032524,2.008896846,1.644763334,2.207528438,1.468442968
3.192,2.301265628,0.966057988,1.318171948,1.466779807,1.543488372,2.009481979,1.645350101,2.207726088,1.468548343
